date,RMZ index,S5REITS index
2015-08-25,116.364189956977,127.079198365391
2015-08-24,119.520330575941,130.719618621661
2015-08-21,125.465420202683,137.230518490431
2015-08-20,127.804163903053,139.834803057697
2015-08-19,128.689372112837,140.965563792814
2015-08-18,129.534825676591,141.779316346891
2015-08-17,129.298610278924,141.653465606622
2015-08-14,128.133920483999,140.614897191629
2015-08-13,127.468554753032,139.796918775505
2015-08-12,127.445158751293,139.692220187971
2015-08-11,127.046398953504,139.145073844084
2015-08-10,126.14481782487,138.173650950648
2015-08-07,126.603216728983,138.429761033212
2015-08-06,126.231350199819,137.795973096106
2015-08-05,126.046594586331,137.315207050108
2015-08-04,126.896730205345,137.674074107915
2015-08-03,127.790132011833,138.246495675344
2015-07-31,127.052251522578,137.50264116378
2015-07-30,126.068805799696,136.697111908822
2015-07-29,126.709619289668,137.557097677946
2015-07-28,125.955380156122,137.129817339968
2015-07-27,125.795176783629,136.71608260304
2015-07-24,125.605739114882,136.238160447987
2015-07-23,125.169565698692,135.658680548814
2015-07-22,126.702610481337,136.308469655455
2015-07-21,126.209138986454,135.868260463863
2015-07-20,126.589184837764,136.426394049073
2015-07-17,126.386885791611,136.02586227573
2015-07-16,126.882698314125,136.742328632728
2015-07-15,125.862995212099,135.60569737574
2015-07-14,125.695783031275,135.38315434333
2015-07-13,125.378873553175,135.129511250501
2015-07-10,125.204638289462,134.96420009571
2015-07-09,124.21886581351,134.068100337955
2015-07-08,124.735719035574,134.383075536713
2015-07-07,125.251416018382,135.149692597089
2015-07-06,123.347675220387,133.021468521325
2015-07-03,122.57852097347556,132.26508593223204
2015-07-02,122.660084001496,132.644521626706
2015-07-01,122.30927244644,132.212158833022
2015-06-30,120.454650404994,130.374445641138
2015-06-29,120.330704411645,130.044737031458
2015-06-26,122.292913802149,132.258129359348
2015-06-25,121.714066171573,131.578256683429
2015-06-24,122.959450046931,132.787081653934
2015-06-23,123.734744154586,133.631226151005
2015-06-22,124.724028171984,134.504369198719
2015-06-19,125.984614452377,135.679695646563
2015-06-18,127.032367062284,137.11636310891
2015-06-17,125.280650314636,135.322518933575
2015-06-16,124.280845947463,134.342290257332
2015-06-15,123.289206627877,133.098402053084
2015-06-12,123.948734064329,133.753547725401
2015-06-11,124.180267406736,134.0578783203
2015-06-10,123.490349434774,133.265083757728
2015-06-09,122.58642727851,132.275581027478
2015-06-08,123.506722353624,133.245519158574
2015-06-05,123.760466909396,133.519058066771
2015-06-04,125.146169696953,135.271077629086
2015-06-03,125.467746955754,135.124771432259
2015-06-02,127.276776056655,137.245286165099
2015-06-01,128.426263446545,138.368394663536
2015-05-29,126.935314337559,136.797904429275
2015-05-28,128.287115048161,138.31589118291
2015-05-27,128.683519543762,138.711066390577
2015-05-26,127.397210508559,137.494680553382
2015-05-25,127.76167315574794,137.82936616227457
2015-05-22,128.421581391286,138.347219668304
2015-05-21,128.46952963402,138.265740479533
2015-05-20,129.154779825281,139.052595992741
2015-05-19,129.353581604547,139.512278413497
2015-05-18,129.695029049084,139.642320752066
2015-05-15,130.066895578248,140.235620362259
2015-05-14,128.82385273052,139.002982088056
2015-05-13,126.354139953912,136.526181499633
2015-05-12,127.666171743925,137.838814200267
2015-05-11,127.266241432321,137.573201638721
2015-05-08,129.290430956779,139.736922955682
2015-05-07,127.525852831726,137.610354960991
2015-05-06,125.659525652131,135.598753256484
2015-05-05,125.991637535266,135.922225864332
2015-05-04,128.850745999145,138.855693663834
2015-05-01,128.609848546218,138.722967331802
2015-04-30,127.591330232566,137.713454573696
2015-04-29,129.703222645788,139.573245039466
2015-04-28,132.378746009993,142.670756235145
2015-04-27,132.704991049495,142.764581793844
2015-04-24,132.772823752523,142.901865204138
2015-04-23,132.523746977451,142.826713387188
2015-04-22,132.306245526264,142.537241836948
2015-04-21,132.031431721824,142.227166353915
2015-04-20,131.771834596977,142.335085733604
2015-04-17,131.5098964445,142.107346033001
2015-04-16,132.27467020238,142.854992399159
2015-04-15,131.858366971926,142.14393971408
2015-04-14,132.821928234513,142.766032292439
2015-04-13,132.319106903669,142.155760706564
2015-04-10,132.824269262143,142.607562465665
2015-04-09,132.844153722437,142.922606191916
2015-04-08,135.693912350355,145.510501267188
2015-04-07,135.497451598718,145.411753150266
2015-04-06,137.902857488301,147.552403544699
2015-04-03,138.34605690070603,147.6870261264613
2015-04-02,136.567429696549,145.872326428427
2015-04-01,135.398057846365,144.820075357399
2015-03-31,135.773421642415,144.809978973481
2015-03-30,136.940466739529,146.57073579111
2015-03-27,135.048416805124,144.913969443591
2015-03-26,134.961884430175,144.616080433002
2015-03-25,135.767583347899,145.353173565291
2015-03-24,138.215070636583,148.02763028504
2015-03-23,139.460454511942,148.975708145977
2015-03-20,139.56570083337,149.018263718918
2015-03-19,136.186213331424,145.682756541235
2015-03-18,136.338237381772,146.063175495482
2015-03-17,133.585531478578,143.112381661586
2015-03-16,133.718841582446,143.697823452621
2015-03-13,132.211519554611,141.940321690893
2015-03-12,132.397445681914,142.449720807574
2015-03-11,130.132372979088,140.104721430032
2015-03-10,130.050522659399,140.194104122957
2015-03-09,130.237619300517,140.803747540149
2015-03-06,129.13373912573,139.7694278297
2015-03-05,133.578522670247,144.234827727594
2015-03-04,133.179762872458,143.519035224273
2015-03-03,134.58066806505,144.898607863987
2015-03-02,134.887042918816,145.379339646238
2015-02-27,134.086026056351,144.762557948561
2015-02-26,132.999675039671,143.653794538587
2015-02-25,134.491794662471,144.874760296541
2015-02-24,134.409944342782,144.507361565899
2015-02-23,137.221104563926,147.696322700531
2015-02-20,136.064594091146,146.679408973218
2015-02-19,134.751391787318,145.182254577351
2015-02-18,137.785920303283,148.409111415424
2015-02-17,136.53468385885,147.184856337822
2015-02-16,135.60750935962176,146.21902572972763
2015-02-13,136.824685793766,147.50776930448
2015-02-12,137.815154599538,148.490225124235
2015-02-11,136.207268305534,147.095759176117
2015-02-10,136.630580344318,147.722545887722
2015-02-09,136.210765572419,147.067662904127
2015-02-06,137.153286135457,147.663874932757
2015-02-05,141.322099636277,151.884597418112
2015-02-04,139.706019745569,150.150840432591
2015-02-03,140.305908075696,150.838570927668
2015-02-02,139.128356903366,149.772682885601
2015-01-30,139.358719731958,149.623886856541
2015-01-29,142.363999677109,152.406422853462
2015-01-28,141.968765695323,152.316297779367
2015-01-27,142.852803391293,153.5402559045
2015-01-26,142.967399548681,153.810950921752
2015-01-23,141.739559105987,152.650335042333
2015-01-22,142.130125307073,152.630553439452
2015-01-21,139.571553402445,149.559025584739
2015-01-20,139.756309015933,150.023596299972
2015-01-19,141.00790043880545,151.3443795332663
2015-01-16,140.833295922094,151.00863332195
2015-01-15,139.615975829175,149.868438635344
2015-01-14,139.232432710979,149.437035226558
2015-01-13,138.120358939489,148.529628432514
2015-01-12,138.364753659301,148.933380998012
2015-01-09,137.302969158174,148.146731067281
2015-01-08,137.194211295301,147.919242634151
2015-01-07,136.786101661552,147.224716496052
2015-01-06,134.729180573953,145.014967546522
2015-01-05,133.355168649986,143.416335355275
2015-01-02,132.631320051951,143.069380659943
2015-01-01,132.30402979753867,142.66575245915354
2014-12-31,130.708879582035,141.094315530271
2014-12-30,132.882737854652,143.288737163944
2014-12-29,133.087377928435,143.673815987692
2014-12-26,132.733054831935,143.230820011398
2014-12-25,132.7453711454059,143.18588652092058
2014-12-24,132.277011230009,142.806874678064
2014-12-23,132.825439775958,143.571470177406
2014-12-22,133.306049893437,144.015574014832
2014-12-19,131.148564539669,141.726059063846
2014-12-18,131.181310377369,141.564928086107
2014-12-17,130.338183566686,140.257914639871
2014-12-16,127.360967403974,137.57124860518
2014-12-15,127.581980396606,138.358332543364
2014-12-12,129.275228551744,139.612968142711
2014-12-11,130.388472837049,140.897219040135
2014-12-10,130.28790857088,141.024680176481
2014-12-09,130.430568510709,141.126089444368
2014-12-08,129.789755020737,140.646054358291
2014-12-05,129.049533503852,139.615457974944
2014-12-04,129.675158863348,140.608512713563
2014-12-03,129.373451790283,140.435183842131
2014-12-02,129.54418978711,140.730662969228
2014-12-01,128.80747981167,140.467540239915
2014-11-28,129.065906422702,140.516457448424
2014-11-27,129.26137056908846,140.4530795664019
2014-11-26,128.758361055121,139.977363084925
2014-11-25,127.449840806553,138.927841692355
2014-11-24,127.280273323541,138.433255935337
2014-11-21,126.9306322823,138.143224743907
2014-11-20,126.10038112358,136.959001143267
2014-11-19,125.69929457272,136.597450091998
2014-11-18,126.714301344928,137.349847697648
2014-11-17,126.203286417379,136.587650660548
2014-11-14,125.715653217011,135.964176111088
2014-11-13,126.752885477142,136.886224946063
2014-11-12,126.078169910215,136.099243799119
2014-11-11,127.073306496687,136.876573990847
2014-11-10,127.65331036652,137.417655651634
2014-11-07,126.55292745862,136.416971518832
2014-11-06,126.723651180888,136.540903489306
2014-11-05,127.904728169221,137.415576984356
2014-11-04,128.142099806144,137.528887193468
2014-11-03,127.924598354957,137.404738219267
2014-10-31,126.899056958416,136.187575737156
2014-10-30,125.297023233486,135.095841409108
2014-10-29,124.58253874597,133.799598200468
2014-10-28,125.253757046011,134.4051299681
2014-10-27,124.704157986248,134.071743716314
2014-10-24,123.82010601572,133.368251897926
2014-10-23,123.947563550514,133.276048156553
2014-10-22,122.915013345642,132.294323296721
2014-10-21,122.969970396706,132.637691719937
2014-10-20,121.845035247811,131.190116965009
2014-10-17,120.048881798874,129.508897723859
2014-10-16,119.847753266536,128.568654839583
2014-10-15,119.54137841277,128.475034863362
2014-10-14,120.110861932828,129.510165482474
2014-10-13,118.172041406783,127.484892543181
2014-10-10,118.073811030965,127.875442145093
2014-10-09,118.001310547236,127.619160743797
2014-10-08,118.089013436,127.732025524207
2014-10-07,115.540954743868,125.190272293992
2014-10-06,116.457745414815,126.163111422277
2014-10-03,116.186450289099,126.010580644867
2014-10-02,115.496518042578,125.143764968974
2014-10-01,115.674264847736,125.113521502214
2014-09-30,115.583050417527,125.105697946802
2014-09-29,116.275323691678,125.429673089596
2014-09-26,116.359515038997,125.418308947064
2014-09-25,115.069701599628,124.210294885222
2014-09-24,115.601764364007,124.916721964546
2014-09-23,115.866043544113,125.04354351096
2014-09-22,116.836620752311,125.651188209616
2014-09-19,117.742883936204,126.57353399706
2014-09-18,117.569812049027,126.564362734293
2014-09-17,118.718136062382,127.464973885315
2014-09-16,118.747370358636,127.501190665185
2014-09-15,117.582680563711,126.444987842081
2014-09-12,118.094866005074,126.769762472289
2014-09-11,121.951452083054,130.616884488916
2014-09-10,121.943272760909,130.573118263605
2014-09-09,123.890265471819,132.593034637221
2014-09-08,124.616455097484,133.368708747877
2014-09-05,124.789519847382,133.624282031749
2014-09-04,123.443571705855,132.184941997188
2014-09-03,123.886768204934,132.3869267818
2014-09-02,123.668096239931,132.13740675978
2014-09-01,123.33962490535082,131.89981975964878
2014-08-29,123.560508890873,132.184108246027
2014-08-28,122.903322482052,131.625780499588
2014-08-27,123.054176018584,131.713895433899
2014-08-26,122.889290590832,131.455889424038
2014-08-25,122.692829839195,131.482832149902
2014-08-22,123.014407097996,131.564551184897
2014-08-21,123.990829737988,132.513245793269
2014-08-20,124.155715165741,132.393539684842
2014-08-19,123.662243670857,131.961302524895
2014-08-18,123.328975548466,131.702668346352
2014-08-15,122.098794078142,130.440643199046
2014-08-14,122.291743288334,130.454108851354
2014-08-13,122.372423094209,130.275309201757
2014-08-12,120.72361164036,128.852529977923
2014-08-11,120.992572875726,129.17255336864
2014-08-08,120.261715469361,128.551819918886
2014-08-07,119.532021439531,127.595027645133
2014-08-06,119.582303572615,127.586130492336
2014-08-05,119.637267760959,127.212541444857
2014-08-04,120.846401394453,128.541997644939
2014-08-01,120.105009363754,127.795127923697
2014-07-31,120.347077330495,128.02697927386
2014-07-30,122.158433184466,129.984055936708
2014-07-29,122.388796013059,129.603111605017
2014-07-28,123.027268475401,130.387180333523
2014-07-25,122.208708180271,129.22053403475
2014-07-24,123.216706144148,130.219938987689
2014-07-23,123.179292525748,130.304890236089
2014-07-22,123.001545720591,130.209819761273
2014-07-21,122.530285439072,129.55444566398
2014-07-18,123.013236584181,130.068390437674
2014-07-17,121.793589738191,128.746666423013
2014-07-16,122.450776147013,129.591930202464
2014-07-15,122.110484941732,129.011867819604
2014-07-14,121.981856893124,128.936030727728
2014-07-11,121.384309590626,128.362741145391
2014-07-10,121.407691317807,128.331983722436
2014-07-09,120.920072391997,127.931520476586
2014-07-08,120.762195772575,127.667381256132
2014-07-07,120.377482140564,127.483442044586
2014-07-04,120.10345474193427,127.22562172985364
2014-07-03,120.130746393122,127.06585834682
2014-07-02,120.720100098916,127.409215348788
2014-07-01,121.013613575277,127.58487415497
2014-06-30,120.437121246888,127.395041579056
2014-06-27,120.655793211891,127.483396359591
2014-06-26,119.793966729287,126.748210575848
2014-06-25,120.218449281886,127.091875951533
2014-06-24,120.363450249344,127.225835778432
2014-06-23,120.426586622554,126.998530085282
2014-06-20,120.848728147524,127.190247167245
2014-06-19,120.39969335393,126.800108730288
2014-06-18,119.535525843696,125.961948967576
2014-06-17,118.678381416352,125.234186995538
2014-06-16,118.407086290635,125.064410132475
2014-06-13,118.982415242488,125.70165870796
2014-06-12,118.652651524262,125.484003970026
2014-06-11,118.983585756303,126.003613683113
2014-06-10,119.347258688763,126.432435889675
2014-06-09,120.262871708617,127.31734282363
2014-06-06,121.816971465371,128.927579003633
2014-06-05,122.298752096665,129.352266718138
2014-06-04,120.114373474273,127.308925363281
2014-06-03,119.96586096537,127.16181967904
2014-06-02,120.01964750262,127.555852761829
2014-05-30,119.641942678939,127.71547613473
2014-05-29,119.059597781477,126.916160039106
2014-05-28,118.80233454698,126.623935967911
2014-05-27,119.619724328295,127.334177744326
2014-05-26,119.47938104286997,127.1672391458899
2014-05-23,118.759068359506,126.575669770581
2014-05-22,117.726511017354,125.624816546192
2014-05-21,117.968571846816,125.921506325659
2014-05-20,118.694754335201,126.312467092527
2014-05-19,119.091165968082,126.691675394404
2014-05-16,119.553069276361,127.386247217498
2014-05-15,118.425793099835,126.432927003373
2014-05-14,118.601198877363,126.53479312121
2014-05-13,118.594182931753,126.346148355169
2014-05-12,119.482909820261,127.073156524788
2014-05-09,119.030363485222,126.891604354237
2014-05-08,119.009308511113,126.941081203937
2014-05-07,118.893541839909,126.907399941295
2014-05-06,117.435338568623,125.383314240812
2014-05-05,117.917119199917,125.934183911801
2014-05-02,117.67388785664,125.002118641648
2014-05-01,117.67622888427,125.058276921882
2014-04-30,117.236543926636,124.147283855722
2014-04-29,116.762949754767,123.701992208424
2014-04-28,116.719683567292,123.629147483728
2014-04-25,115.760797222685,122.608967279264
2014-04-24,116.312737310078,122.960456210361
2014-04-23,115.777170141534,122.63420823906
2014-04-22,116.295201014693,122.905908326205
2014-04-21,116.050799157601,122.710228070917
2014-04-18,115.51785639496063,122.22997584208258
2014-04-17,115.587732472787,122.137372496034
2014-04-16,116.074188022061,122.540988006547
2014-04-15,115.238084294267,121.676308104175
2014-04-14,113.885127344409,120.425475780671
2014-04-11,113.226770421773,119.572936665749
2014-04-10,113.982180069133,120.3850674025
2014-04-09,115.072035489979,121.553278412355
2014-04-08,115.362044562175,121.77110446902
2014-04-07,114.707192043704,121.136003088306
2014-04-04,114.286221032549,120.706644083051
2014-04-03,113.912020613034,120.282721592213
2014-04-02,114.200852034135,120.365879704555
2014-04-01,114.089767418191,120.384233651339
2014-03-31,113.640725487317,119.745671632245
2014-03-28,112.767208141123,119.235690031877
2014-03-27,112.042196166553,118.180652176148
2014-03-26,111.574447426479,117.482882403396
2014-03-25,112.920395568006,118.743091572146
2014-03-24,111.91239760413,117.824686115531
2014-03-21,112.666636737675,118.456338279115
2014-03-20,111.587308803884,117.742475966837
2014-03-19,111.399041648951,117.303979962561
2014-03-18,113.669959783572,119.484513357722
2014-03-17,113.243136203343,119.085717614193
2014-03-14,113.034991725395,118.743331418371
2014-03-13,112.727446357814,118.648763478501
2014-03-12,113.252493176583,119.222144430828
2014-03-11,113.03849612956,119.173341434806
2014-03-10,112.354416452114,118.416592333373
2014-03-07,113.025634752155,119.011091174687
2014-03-06,114.205534089395,120.148167860378
2014-03-05,115.097765382068,120.534000486545
2014-03-04,115.414660585609,120.901227898456
2014-03-03,113.727257862266,119.316666685702
2014-02-28,113.631368514078,119.436772537836
2014-02-27,112.715755494224,118.703813897604
2014-02-26,112.956645809871,118.869741799829
2014-02-25,112.753169112624,118.448309141225
2014-02-24,112.389496180164,118.879621180021
2014-02-21,112.119371568262,118.548393544253
2014-02-20,111.915902008295,118.830886711491
2014-02-19,112.163808269552,118.960106720149
2014-02-18,112.097153217618,119.003998579197
2014-02-17,111.80313866764448,118.88929280944228
2014-02-14,111.609527154529,118.619787770355
2014-02-13,111.202588034594,118.171332437146
2014-02-12,110.710279916245,117.600978115745
2014-02-11,110.897376557363,117.879359633424
2014-02-10,110.40857998046,117.380091164408
2014-02-07,109.411109503637,116.225300121865
2014-02-06,108.598394640303,115.301492414578
2014-02-05,107.789191318413,114.323833519309
2014-02-04,108.006692769601,114.491394660109
2014-02-03,106.668931087498,113.314674819915
2014-01-31,108.583192235268,115.204434642475
2014-01-30,107.950565204721,114.776389080829
2014-01-29,106.286544208558,112.965447296076
2014-01-28,106.967119481839,113.68896056357
2014-01-27,105.954446599982,112.603119599891
2014-01-24,106.789372676682,113.082949103489
2014-01-23,108.106086521955,114.975175915784
2014-01-22,108.499000887949,115.842619760359
2014-01-21,108.128304872599,115.702024187921
2014-01-20,107.59669304896187,115.27605281497956
2014-01-17,107.193977906266,114.894644690661
2014-01-16,107.70616334763,115.461549794931
2014-01-15,107.414990898898,115.167715327659
2014-01-14,106.795225245756,114.591250638162
2014-01-13,105.962633059407,113.855322473249
2014-01-10,106.675947033108,114.766532543135
2014-01-09,105.322982945971,113.304384274768
2014-01-08,105.34169689245,113.114837230073
2014-01-07,105.727588175555,113.215584065531
2014-01-06,105.38379256611,112.769138872106
2014-01-03,104.928905203441,112.169546153837
2014-01-02,104.154781609601,111.551919283751
2014-01-01,104.43660105024766,111.881527640247
2013-12-31,104.332528414758,111.929128867092
2013-12-30,104.884468502151,112.411802261636
2013-12-27,104.709062724624,112.075252323939
2013-12-26,104.95463509553,112.238473390204
2013-12-25,105.11188305186688,112.34622734831059
2013-12-24,104.889143420131,112.08083731459
2013-12-23,104.755840453543,112.009979887181
2013-12-20,104.664626023334,111.991066299207
2013-12-19,103.864779674684,111.408982355313
2013-12-18,105.429399781214,112.648199268812
2013-12-17,103.673000978307,110.475774960283
2013-12-16,103.08480351177,110.303256997514
2013-12-13,102.859115601158,110.080268536401
2013-12-12,102.443990021798,109.54184802658
2013-12-11,103.166660968739,110.421695347326
2013-12-10,105.753310930365,112.975395203761
2013-12-09,105.978998840977,112.962546298887
2013-12-06,105.577905152837,112.240152313774
2013-12-05,104.690355915424,111.143232738781
2013-12-04,104.386314952008,110.882999585409
2013-12-03,103.934939130784,110.296152980775
2013-12-02,104.090467585296,110.574534498453
2013-11-29,104.721924102029,111.048767590151
2013-11-28,105.3587865671729,111.74418492287866
2013-11-27,105.828152441724,112.433411264321
2013-11-26,104.829511451087,111.115924532957
2013-11-25,105.196688787712,111.336525953075
2013-11-22,105.780211336269,112.016398628993
2013-11-21,106.269007913173,112.604764259715
2013-11-20,105.487868373723,112.025958214219
2013-11-19,106.574212253124,113.207417872655
2013-11-18,107.411479357454,113.969534961014
2013-11-15,108.127134358784,114.783824313783
2013-11-14,107.743584103309,114.409549991377
2013-11-13,106.90397597135,113.425792149262
2013-11-12,106.252634994323,112.911059309403
2013-11-11,106.886432538685,113.694865349188
2013-11-08,106.765990949502,113.823868354118
2013-11-07,108.101411603974,115.063564960066
2013-11-06,109.684738519704,116.595725483433
2013-11-05,109.753734599268,116.30039483257
2013-11-04,111.677352720278,118.329459626457
2013-11-01,111.383839243917,118.04489921319
2013-10-31,110.780439372345,117.130571142388
2013-10-30,111.5370266708,118.011069474314
2013-10-29,112.446794258858,118.862512149353
2013-10-28,113.199870015868,119.899435904523
2013-10-25,114.081580958766,121.073220483781
2013-10-24,112.802287869173,119.60989582679
2013-10-23,112.685350684155,119.542476195262
2013-10-22,112.570747389487,119.987824948804
2013-10-21,111.465696700885,118.586060822718
2013-10-18,112.115867164097,119.143132231792
2013-10-17,112.371959884779,119.558283203569
2013-10-16,110.672859160566,117.886943342611
2013-10-15,108.654522205182,115.263733766123
2013-10-14,109.015861247292,115.755167258478
2013-10-11,109.064972866562,115.835435794879
2013-10-10,107.921330908466,114.668104221179
2013-10-09,105.258668921666,111.765496635871
2013-10-08,105.218907138357,111.733734143024
2013-10-07,106.336826341643,112.943210124709
2013-10-04,105.977835464442,112.552546310308
2013-10-03,106.021101651916,112.813647478588
2013-10-02,107.917819367022,114.873104215469
2013-10-01,107.832457505888,114.543955246979
2013-09-30,106.238603103104,113.181480216684
2013-09-27,107.391602034439,114.511279054229
2013-09-26,107.941208231481,115.050384838978
2013-09-25,107.493336814422,114.349371431574
2013-09-24,107.167084637641,113.865464542162
2013-09-23,108.05580438887,114.759942482591
2013-09-20,108.587867153248,115.644837995297
2013-09-19,110.456528223194,117.919516744122
2013-09-18,110.714954834226,118.26072655132
2013-09-17,107.067683748008,114.306473221169
2013-09-16,107.193977906266,114.554748327073
2013-09-13,106.059685784131,113.023353027373
2013-09-12,105.678469419006,112.849989892195
2013-09-11,106.471306959326,113.776607226681
2013-09-10,105.857386737979,113.301837336291
2013-09-09,105.886621034233,113.447104199479
2013-09-06,103.767719812681,110.980811159931
2013-09-05,102.096690008187,108.669881367489
2013-09-04,103.234486534488,109.628683781027
2013-09-03,102.447501563243,108.990041813192
2013-09-02,102.31338035499088,108.80140479147308
2013-08-30,103.366626124541,109.732480089908
2013-08-29,104.120872395366,110.214468209525
2013-08-28,104.058892261412,110.125199729088
2013-08-27,104.636562240894,110.563124670925
2013-08-26,105.092620117378,110.985779403148
2013-08-23,105.436415726824,111.301953833028
2013-08-22,104.285750685839,109.99747590402
2013-08-21,103.778240162456,109.464971601065
2013-08-20,103.939614048764,109.454703898415
2013-08-19,101.699100724213,107.231580666567
2013-08-16,102.976052786176,108.253576849586
2013-08-15,105.594278071687,110.730251804272
2013-08-14,107.708504375259,112.739500731531
2013-08-13,108.114272981379,113.129216582283
2013-08-12,109.670706628484,114.666767935072
2013-08-09,110.479917087653,115.647019453813
2013-08-08,109.468407582332,114.551813066137
2013-08-07,109.519860229231,114.763722915936
2013-08-06,109.826235082997,115.413215070109
2013-08-05,110.214467393732,115.808470226518
2013-08-02,110.302170282496,115.895305980965
2013-08-01,110.789796345584,116.442429482355
2013-07-31,111.306656704928,117.023314195127
2013-07-30,113.09696472207,118.753918915986
2013-07-29,113.46297868216,119.084940969276
2013-07-26,114.418360622602,120.075345978179
2013-07-25,114.323641788228,119.806980895677
2013-07-24,114.028957798052,119.911405373241
2013-07-23,116.458908791351,122.23188332966
2013-07-22,116.607421300254,122.434758971676
2013-07-19,116.066001562636,122.223111810599
2013-07-18,116.312737310078,122.391438175067
2013-07-17,115.357362506915,121.34646243951
2013-07-16,114.838161119942,120.993237478599
2013-07-15,114.840502147572,121.139029719231
2013-07-12,114.462797323891,121.170906424567
2013-07-11,115.088408408829,121.717938555966
2013-07-10,112.251511158315,118.642721637898
2013-07-09,112.34388896506,118.4275338897
2013-07-08,110.779275995809,116.742933958913
2013-07-05,110.689232079416,116.589580851591
2013-07-04,111.18021222754423,117.06493208975617
2013-07-03,110.897376557363,116.843680794371
2013-07-02,111.940461386569,118.121775638705
2013-07-01,110.219142311712,116.223769674529
2013-06-28,110.587497299432,117.079289735381
2013-06-27,111.211937870554,117.917769293059
2013-06-26,108.966749628023,115.967967965681
2013-06-25,107.695635860575,114.627547366774
2013-06-24,105.829322955539,112.486303067405
2013-06-21,106.405822421206,113.07416616318
2013-06-20,104.960480527325,110.892262218166
2013-06-19,109.542078579876,115.856222467652
2013-06-18,113.034991725395,119.871476687518
2013-06-17,112.513449310792,119.82973202324
2013-06-14,112.189538161641,119.235792823116
2013-06-13,111.701904961273,118.962676501123
2013-06-12,108.83928495595,115.599621271391
2013-06-11,110.460032627359,117.283535927251
2013-06-10,112.183685592567,119.036343555732
2013-06-07,113.079428426685,120.605851562598
2013-06-06,113.271207123062,120.381401181642
2013-06-05,111.385009757731,118.228438681029
2013-06-04,112.391837207794,119.669651800389
2013-06-03,113.926052504254,121.222758894012
2013-05-31,113.314473310536,120.431860258737
2013-05-30,114.825299742537,122.110635352648
2013-05-29,115.921000595178,123.550112442194
2013-05-28,118.416443263875,126.266633621187
2013-05-27,119.54356183795905,127.43232156448369
2013-05-24,119.492259656222,127.377258694711
2013-05-23,119.827868806242,127.565572244538
2013-05-22,121.952622596869,129.722829134692
2013-05-21,125.167224671062,132.762114804108
2013-05-20,124.352175917378,131.822203136046
2013-05-17,124.139342246891,131.684474297051
2013-05-16,123.380421058086,130.587783147034
2013-05-15,124.015396253542,131.417148548188
2013-05-14,123.00856880348,130.32214774299
2013-05-13,122.574722140362,129.504306381851
2013-05-10,122.001741353418,129.172107939938
2013-05-09,121.421723209026,128.708176814637
2013-05-08,122.364243772064,129.480207546933
2013-05-07,122.350211880844,129.58347847837
2013-05-06,121.693025472022,129.011913504599
2013-05-03,121.056879762751,128.592902150735
2013-05-02,120.652281670446,128.433518624059
2013-05-01,119.826698292427,127.93531233118
2013-04-30,120.797282637904,128.569934019446
2013-04-29,119.424441227752,127.399187492362
2013-04-26,118.45502739609,126.620829388244
2013-04-25,118.78596162813,127.219839622825
2013-04-24,119.272417177404,127.454763288908
2013-04-23,118.981244728673,127.089203379319
2013-04-22,118.303010483022,126.26212222792
2013-04-19,118.519348557674,126.44686092688
2013-04-18,116.690449271038,124.474331314437
2013-04-17,116.821418347276,124.687588871592
2013-04-16,118.201275703038,126.056699647426
2013-04-15,116.234391394554,123.957542649798
2013-04-12,118.680715306702,126.436353378006
2013-04-11,118.466725396959,126.211160615879
2013-04-10,117.692601803119,125.257383551803
2013-04-09,116.981621719769,124.407048737895
2013-04-08,117.071665636162,124.364002051256
2013-04-05,115.821606842824,122.956561564528
2013-04-04,115.438049450069,122.684027726224
2013-04-03,113.685162188607,120.733940867627
2013-04-02,114.020771338627,121.204347840984
2013-04-01,113.606816273083,120.447210417093
2013-03-29,113.13377295462357,119.72900303699684
2013-03-28,113.368259847786,119.982365591889
2013-03-27,112.886479216492,119.392503777578
2013-03-26,112.873617839087,119.201323494308
2013-03-25,112.079616922232,118.461740529786
2013-03-22,111.984898087859,118.507528316131
2013-03-21,111.335891001183,117.746519088904
2013-03-20,111.783762418242,118.148307199613
2013-03-19,111.360450379457,117.403721728126
2013-03-18,112.005945924688,117.979683882676
2013-03-15,112.619866146035,118.803110234467
2013-03-14,112.404698585199,119.037439995614
2013-03-13,111.676182206463,118.274523419842
2013-03-12,111.603681722734,118.216240787335
2013-03-11,112.076105380788,118.784390807722
2013-03-08,111.989573005839,118.494313931297
2013-03-07,111.86561987521,118.592753674501
2013-03-06,112.440948827063,119.441432407337
2013-03-05,112.771883059104,120.148841714055
2013-03-04,111.878481252615,119.367662561489
2013-03-01,111.106698686405,118.34819047445
2013-02-28,110.654152351366,117.768082406594
2013-02-27,110.796812291194,118.072972642683
2013-02-26,110.012168347579,117.120737447191
2013-02-25,109.23102167085,116.220343299896
2013-02-22,111.292624813708,118.546988730654
2013-02-21,110.201606016327,117.252824189291
2013-02-20,111.123071605255,118.192518853626
2013-02-19,111.798964823276,119.095083038189
2013-02-18,111.14592532534391,118.54390257966946
2013-02-15,110.999111337347,118.456189802881
2013-02-14,110.918431531472,118.053545098514
2013-02-13,111.360450379457,118.62917603685
2013-02-12,111.47154213268,119.066358597516
2013-02-11,110.714954834226,118.57567890758
2013-02-08,110.495112355409,118.36266119665
