,lamar.csv
1260,0.574242630077435
1261,0.5578046461078658
1262,0.573155821219943
1263,0.5813068876511343
1264,0.5758728433636733
1265,0.5722048634696373
1266,0.5751935878277408
1267,0.5754652900421138
1268,0.5690802880043473
1269,0.5770955033283522
1270,0.5602499660372231
1271,0.5620160304306481
1272,0.5628311370737671
1273,0.5808993343295747
1274,0.58225784540144
1275,0.5860616764026627
1276,0.5795408232577095
1277,0.5829371009373727
1278,0.578589865507404
1279,0.576823801113979
1280,0.5732916723271295
1281,0.5724765656840103
1282,0.567993479146855
1283,0.5700312457546528
1284,0.5777747588642848
1285,0.5792691210433365
1286,0.5792691210433365
1287,0.5747860345061813
1288,0.5746501833989948
1289,0.5636462437168863
1290,0.5590273060725446
1291,0.5616084771090886
1292,0.5556310283928814
1293,0.5527781551419644
1294,0.5495177285694879
1295,0.5542725173210161
1296,0.5435402798532809
1297,0.5185436761309605
1298,0.5117511207716343
1299,0.5197663360956393
1300,0.521804102703437
1301,0.536068468958022
1302,0.5448987909251459
1303,0.5402798532808042
1304,0.5330797445999185
1305,0.5230267626681158
1306,0.5213965493818775
1307,0.5105963863605487
1308,0.5097133541638363
1309,0.5110718652357018
1310,0.5125662274147536
1311,0.5177285694878413
1312,0.5165059095231626
1313,0.515554951772857
1314,0.5053661187338676
1315,0.4972150523026762
1316,0.4997962233392202
1317,0.49830186116016845
1318,0.4996603722320337
1319,0.4995245211248472
1320,0.49857356337454156
1321,0.4985056378209482
1322,0.4966716478739302
1323,0.4995245211248472
1324,0.486754517049314
1325,0.48267898383371827
1326,0.48621111262056776
1327,0.4704523841869311
1328,0.4716750441516098
1329,0.46868631979350633
1330,0.4651541910066567
1331,0.4669202554000816
1332,0.46936965086265453
1333,0.460806955576688
1334,0.46922972422225234
1335,0.45252003803831004
1336,0.4481728026083413
1337,0.4480369515011548
1338,0.45238418693112353
1339,0.45904089118326313
1340,0.461078657791061
1341,0.46895802200787934
1342,0.4640673821491645
1343,0.46610514875696235
1344,0.4714033419372368
1345,0.47534302404564593
1346,0.46583344654258924
1347,0.46868631979350633
1348,0.4671919576144545
1349,0.46243716886292624
1350,0.4646107865779106
1351,0.4510256758592583
1352,0.45034642032332567
1353,0.4517049313951908
1354,0.45279174025268315
1355,0.45958429561200925
1356,0.46338812661323187
1357,0.46298057329167236
1358,0.4643390843635375
1359,0.46882217090069284
1360,0.47221844858035594
1361,0.47249015079472895
1362,0.4764298329031382
1363,0.47887515283249554
1364,0.4738486618665942
1365,0.47289770411628856
1366,0.4747996196168999
1367,0.48240728161934526
1368,0.481320472761853
1369,0.4795544083684283
1370,0.4737128107594077
1371,0.4806412172259204
1372,0.4650183398994702
1373,0.46610514875696235
1374,0.4606711044695015
1375,0.4650183398994702
1376,0.45931259339763614
1377,0.45958429561200925
1378,0.45904089118326313
1379,0.4602635511479419
1380,0.45876918896889013
1381,0.4616220622198071
1382,0.45658877869854647
1383,0.4643390843635375
1384,0.458225784540144
1385,0.45605216682515964
1386,0.44735769596522207
1387,0.4382556717837251
1388,0.43404428746094287
1389,0.43350088303219675
1390,0.4424670561065072
1391,0.44042928949870935
1392,0.4362179051759271
1393,0.44070099171308247
1394,0.43730471403341936
1395,0.43418013856812926
1396,0.4345876918896889
1397,0.42947425621518814
1398,0.4287460942806684
1399,0.4178780057057465
1400,0.4288819453878549
1401,0.42507811438663223
1402,0.4222252411357153
1403,0.40510800163021327
1404,0.3779377801929085
1405,0.38065480233663906
1406,0.3697867137617171
1407,0.3733188425485668
1408,0.3667979894036136
1409,0.3545713897568265
1410,0.3578318163293031
1411,0.3619073495448988
1412,0.3725037359054476
1413,0.37508490694199154
1414,0.3714169270479555
1415,0.3769868224426029
1416,0.3760358646922972
1417,0.3715527781551419
1418,0.3757641624779242
1419,0.37209618258388805
1420,0.3745415025132455
1421,0.3714169270479555
1422,0.3706018204048363
1423,0.3787528868360277
1424,0.3722320336910746
1425,0.3704659692976498
1426,0.36448852058144277
1427,0.36808857492188557
1428,0.3634017117239505
1429,0.3617714984377123
1430,0.36571118054612145
1431,0.37440565140605897
1432,0.383235973373183
1433,0.39356065751935876
1434,0.35402798532808044
1435,0.3503600054340443
1436,0.3469637277543812
1437,0.33174840374949055
1438,0.33269936149979623
1439,0.3384051080016302
1440,0.34085042793098763
1441,0.3517185165059095
1442,0.33799755468007064
1443,0.32672191278358914
1444,0.3293030838201331
1445,0.3305257437848118
1446,0.3374541502513246
1447,0.3348729792147806
1448,0.3275370194267083
1449,0.3279445727482679
1450,0.29235158266539873
1451,0.29180817823665267
1452,0.2855590273060726
1453,0.2886836027713626
1454,0.2919440293438391
1455,0.3051215867409319
1456,0.30838201331340853
1457,0.3146311642439886
1458,0.3206086129601956
1459,0.31707648417334605
1460,0.3146311642439886
1461,0.29860073359597883
1462,0.29778562695285965
1463,0.2958837114522483
1464,0.29574786034506184
1465,0.31028392881401984
1466,0.3063442467056106
1467,0.3158538242086673
1468,0.30865371552778154
1469,0.2988724358103519
1470,0.2975139247384866
1471,0.2892270072001087
1472,0.28909115609292213
1473,0.28678168727075126
1474,0.27537019426708326
1475,0.28324955848390165
1476,0.2756418964814563
1477,0.2770004075533215
1478,0.26117375356609157
1479,0.25010188833038993
1480,0.25091699497350906
1481,0.26042657247656564
1482,0.26015487026219264
1483,0.2699361499796223
1484,0.26558891454965355
1485,0.2687134900149436
1486,0.26721912783589186
1487,0.26042657247656564
1488,0.2616492324412444
1489,0.2547208259747317
1490,0.25852465697595434
1491,0.26463795679934793
1492,0.28175519630484985
1493,0.2723814699089797
1494,0.2839288140198343
1495,0.2801249830186116
1496,0.2892270072001087
1497,0.2874609428066839
1498,0.29425349816601004
1499,0.29411764705882354
1500,0.3187066974595843
1501,0.3581035185436761
1502,0.3585110718652357
1503,0.3583752207580492
1504,0.3528053253634017
1505,0.35239777204184214
1506,0.32903138160576006
1507,0.32278223067517997
1508,0.3181632930308382
1509,0.3185708463523978
1510,0.32740116831952176
1511,0.33161255264230405
1512,0.33365031925010186
1513,0.33269936149979623
1514,0.3377258524656976
1515,0.3441108545034642
1516,0.33541638364352666
1517,0.328487977177014
1518,0.3441108545034642
1519,0.35416383643526694
1520,0.3600054340442875
1521,0.36842820268985194
1522,0.366390436082054
1523,0.366390436082054
1524,0.3538921342208939
1525,0.36652628718924063
1526,0.37209618258388805
1527,0.37848118462165464
1528,0.37413394919168586
1529,0.37712267354978946
1530,0.37440565140605897
1531,0.3725037359054476
1532,0.37386224697731285
1533,0.36666213829642713
1534,0.3673413938323597
1535,0.360141285151474
1536,0.3642168183670697
1537,0.35063170764841733
1538,0.3509034098627904
1539,0.3525336231490287
1540,0.34723542996875423
1541,0.3465561744328216
1542,0.36462437168862927
1543,0.36774894715391926
1544,0.3669338405108002
1545,0.3703301181904633
1546,0.3779377801929085
1547,0.3706018204048363
1548,0.3636734139383236
1549,0.37182448036951504
1550,0.37535660915636465
1551,0.3538921342208939
1552,0.35429968754245345
1553,0.35131096318434996
1554,0.351854367613096
1555,0.3587827740796088
1556,0.36448852058144277
1557,0.3581035185436761
1558,0.3610922429017797
1559,0.34723542996875423
1560,0.3393560657519359
1561,0.33881266132318977
1562,0.33283521260698273
1563,0.3165330797445999
1564,0.3181632930308382
1565,0.3143594620296155
1566,0.32712946610514876
1567,0.3377258524656976
1568,0.3394919168591224
1569,0.34601277000407554
1570,0.33962776796630895
1571,0.32278223067517997
1572,0.3275370194267083
1573,0.33365031925010186
1574,0.32740116831952176
1575,0.32251052846080697
1576,0.32414074174704527
1577,0.3322918081782366
1578,0.3212878684961282
1579,0.3132726531721233
1580,0.299959244667844
1581,0.30077435131096314
1582,0.30063850020377664
1583,0.30566499116967805
1584,0.31028392881401984
1585,0.299687542453471
1586,0.2983290313816057
1587,0.29031381605760087
1588,0.2916723271294661
1589,0.2852873250916995
1590,0.29031381605760087
1591,0.271158809944301
1592,0.2673549789430784
1593,0.25030566499116963
1594,0.2520038038310012
1595,0.24874337725852463
1596,0.24235837522075804
1597,0.24222252411357154
1598,0.2513245482950686
1599,0.25621518815378347
1600,0.2472490150794729
1601,0.26423040347778837
1602,0.2640945523706018
1603,0.2676266811574514
1604,0.2612416791196848
1605,0.25417742154598555
1606,0.2560793370465969
1607,0.2390979486482815
1608,0.24249422632794454
1609,0.23053932889553047
1610,0.22564868903681568
1611,0.236380926504551
1612,0.24752071729384595
1613,0.24996603722320337
1614,0.25390571933161254
1615,0.2568944436897161
1616,0.2634152968346692
1617,0.26178508354843094
1618,0.26640402119277273
1619,0.2602907213693792
1620,0.25295476158130686
1621,0.2742833854095911
1622,0.271158809944301
1623,0.27455508762396413
1624,0.2802608341257981
1625,0.21179187610379024
1626,0.20798804510256758
1627,0.23162613775302265
1628,0.23407145768238014
1629,0.2294525200380383
1630,0.21518815378345335
1631,0.21056921613911156
1632,0.2139654938187746
1633,0.1878820812389621
1634,0.1831272924874338
1635,0.17742154598559978
1636,0.1797310148077707
1637,0.16804781958972964
1638,0.1794593125933976
1639,0.18693112348865643
1640,0.18924059231082735
1641,0.18394239913055294
1642,0.18407825023773938
1643,0.17959516370058415
1644,0.1810895258796359
1645,0.16818367069691617
1646,0.17130824616220622
1647,0.15568536883575598
1648,0.15745143322918081
1649,0.16859122401847576
1650,0.16777611737535658
1651,0.1798668659149572
1652,0.17130824616220622
1653,0.1631571797310148
1654,0.15650047547887516
1655,0.1760630349137345
1656,0.18665942127428337
1657,0.19032740116831953
1658,0.19046325227550603
1659,0.18502920798804506
1660,0.1827197391658742
1661,0.1801385681293302
1662,0.17416111941312323
1663,0.1810895258796359
1664,0.19032740116831953
1665,0.19997282977856268
1666,0.1907349544898791
1667,0.19739165874201875
1668,0.21084091835348456
1669,0.21016166281755194
1670,0.2134220893900285
1671,0.21301453606846898
1672,0.19983697867137612
1673,0.1895802200787936
1674,0.1969841054204592
1675,0.18924059231082735
1676,0.18054612145088983
1677,0.1764705882352941
1678,0.19168591224018477
1679,0.20595027849476977
1680,0.20649368292351583
1681,0.2134220893900285
1682,0.19358782774079608
1683,0.19644070099171307
1684,0.184485803559299
1685,0.2003803831001223
1686,0.1843499524521125
1687,0.20921070506724632
1688,0.2264637956799348
1689,0.26436625458497487
1690,0.25838880586876783
1691,0.2695285966580628
1692,0.2719739165874202
1693,0.27251732101616627
1694,0.2759135986958294
1695,0.2847439206629534
1696,0.28949870941448175
1697,0.2956120092378753
1698,0.29153647602227956
1699,0.28053253634017117
1700,0.28053253634017117
1701,0.2742833854095911
1702,0.2812117918761038
1703,0.2793098763754925
1704,0.28678168727075126
1705,0.28610243173481864
1706,0.2919440293438391
1707,0.3002309468822171
1708,0.3112348865643255
1709,0.30308382013313406
1710,0.30580084227686455
1711,0.31368020649368294
1712,0.2979214780600462
1713,0.29955169134628445
1714,0.29710637141692703
1715,0.28352126069827466
1716,0.28053253634017117
1717,0.2875967939138704
1718,0.2839288140198343
1719,0.2992799891319114
1720,0.29411764705882354
1721,0.29493275370194266
1722,0.2937100937372639
1723,0.2909930715935335
1724,0.2975139247384866
1725,0.29248743377258524
1726,0.28909115609292213
1727,0.2972422225241136
1728,0.29411764705882354
1729,0.2990082869175384
1730,0.299687542453471
1731,0.3108273332427659
1732,0.3125933976361907
1733,0.3109631843499524
1734,0.3206086129601956
1735,0.32006520853144954
1736,0.32006520853144954
1737,0.31707648417334605
1738,0.3187066974595843
1739,0.32088031517456866
1740,0.3272653172123353
1741,0.33337861703572885
1742,0.33595978807227284
1743,0.32672191278358914
1744,0.3291672327129466
1745,0.3309332971063714
1746,0.33365031925010186
1747,0.3340578725716615
1748,0.3339220214644749
1749,0.33134085042793093
1750,0.3331069148213558
1751,0.32808042385545444
1752,0.31666893085178643
1753,0.36122809400896616
1754,0.3608205406874066
1755,0.36788479826110587
1756,0.3761717157994838
1757,0.38079065344382557
1758,0.3795679934791469
1759,0.3714169270479555
1760,0.37100937372639586
1761,0.3695150115473441
1762,0.3631300095095775
1763,0.3534845808993343
1764,0.3639451161526966
1765,0.36041298736584704
1766,0.37182448036951504
1767,0.37114522483358237
1768,0.3786170357288412
1769,0.3791604401575873
1770,0.3851378888737943
1771,0.3875832088031517
1772,0.39097948648281483
1773,0.4284743920662953
1774,0.43051215867409326
1775,0.42793098763754917
1776,0.42602907213693786
1777,0.42793098763754917
1778,0.42344790110039393
1779,0.4243988588506996
1780,0.4298329031381605
1781,0.42073087895666345
1782,0.42371960331476705
1783,0.4294253498166009
1784,0.42684417878005704
1785,0.4148892813476429
1786,0.400624915093058
1787,0.4101344925961147
1788,0.42290449667164787
1789,0.4345876918896889
1790,0.42304034777883437
1791,0.4354027985328081
1792,0.4292894987094145
1793,0.42738758320880316
1794,0.43390843635375637
1795,0.4360820540687406
1796,0.44056514060589586
1797,0.4358103518543676
1798,0.45279174025268315
1799,0.44599918489335694
1800,0.44070099171308247
1801,0.4216818367069691
1802,0.4637956799347915
1803,0.4904224969433501
1804,0.48186387719059903
1805,0.4871620703708735
1806,0.46637685097133547
1807,0.4704523841869311
1808,0.4681429153647602
1809,0.46664855318570847
1810,0.46882217090069284
1811,0.46882217090069284
1812,0.4715391930444233
1813,0.4552370601820405
1814,0.44599918489335694
1815,0.43703301181904636
1816,0.4318706697459584
1817,0.42657247656568403
1818,0.4282026898519223
1819,0.4487162070370873
1820,0.4449123760358647
1821,0.44599918489335694
1822,0.45347099578861566
1823,0.4549653579676674
1824,0.4521124847167504
1825,0.44695014264366256
1826,0.45578046461078664
1827,0.44273875832088033
1828,0.4481728026083413
1829,0.45890504007607663
1830,0.464203233256351
1831,0.460535253362315
1832,0.4617579133269936
1833,0.46583344654258924
1834,0.4834940904768374
1835,0.4709957886156772
1836,0.47873930172530904
1837,0.4673278087216411
1838,0.46202961554136673
1839,0.463931531041978
1840,0.4618937644341801
1841,0.4648824887922836
1842,0.46583344654258924
1843,0.4648824887922836
1844,0.46012770004075537
1845,0.4479011003939682
1846,0.44681429153647595
1847,0.44287460942806683
1848,0.43703301181904636
1849,0.4445048227143051
1850,0.43771226735497887
1851,0.45238418693112353
1852,0.4477652492867817
1853,0.4477652492867817
1854,0.4511615269664448
1855,0.46325227550604536
1856,0.460535253362315
1857,0.45632386903953265
1858,0.4488520581442738
1859,0.4253498166010053
1860,0.42507811438663223
1861,0.42589322102975136
1862,0.4261649232441244
1863,0.4099986414889281
1864,0.4243988588506996
1865,0.4199157723135444
1866,0.41964407009917126
1867,0.40925146039940224
1868,0.3916587420187475
1869,0.39288140198342614
1870,0.3760358646922972
1871,0.38038310012226595
1872,0.38092650455101207
1873,0.3628583072952044
1874,0.3787528868360277
1875,0.3848661866594213
1876,0.38119820676538513
1877,0.3892134220893901
1878,0.3881266132318978
1879,0.3859529955169135
1880,0.38785491101752484
1881,0.39097948648281483
1882,0.3957342752343432
1883,0.406330661594892
1884,0.3973644885205814
1885,0.39220214644749357
1886,0.3855454421953539
1887,0.3831001222659965
1888,0.3707376715120228
1889,0.37848118462165464
1890,0.37712267354978946
1891,0.3828284200516234
1892,0.38894171987501697
1893,0.38636054883847304
1894,0.3860888466241
1895,0.39111533759000133
1896,0.3788887379432142
1897,0.3696508626545306
1898,0.3537562831137074
1899,0.34003532128786845
1900,0.35511479418557257
1901,0.3583752207580492
1902,0.35497894307838607
1903,0.35443553864964
1904,0.35592990082869175
1905,0.34628447221844855
1906,0.3087895666349681
1907,0.3098763754924603
1908,0.3143594620296155
1909,0.32536340171172395
1910,0.3187066974595843
1911,0.31395190870805595
1912,0.32278223067517997
1913,0.32740116831952176
1914,0.3321559570710501
1915,0.32169542181768784
1916,0.31843499524521124
1917,0.3193859529955169
1918,0.3188425485667708
1919,0.3337861703572884
1920,0.3298464882488792
1921,0.3097405243852737
1922,0.28216274962640947
1923,0.27876647194674636
1924,0.2935742426300774
1925,0.2899062627360413
1926,0.293981795951637
1927,0.28949870941448175
1928,0.28949870941448175
1929,0.31028392881401984
1930,0.3123216954218177
1931,0.3298464882488792
1932,0.33038989267762536
1933,0.3196576552098899
1934,0.3165330797445999
1935,0.32088031517456866
1936,0.3242765928542317
1937,0.3538921342208939
1938,0.36272245618801796
1939,0.35144681429153646
1940,0.3469637277543812
1941,0.3146311642439886
1942,0.29601956255943485
1943,0.30471403341937237
1944,0.29764977584567315
1945,0.29778562695285965
1946,0.3131368020649368
1947,0.32359733731829915
1948,0.33106914821355793
1949,0.3233256351039261
1950,0.3000950957750306
1951,0.2839288140198343
1952,0.2842005162342073
1953,0.2749626409455237
1954,0.2710229588371145
1955,0.29764977584567315
1956,0.30050264909659014
1957,0.30213286238282844
1958,0.27645700312457544
1959,0.28800434723542995
1960,0.2802608341257981
1961,0.27645700312457544
1962,0.2560793370465969
1963,0.25621518815378347
1964,0.26246433908436356
1965,0.25920391251188696
1966,0.2650455101209075
1967,0.2799891319114251
1968,0.2786306208395598
1969,0.2726531721233528
1970,0.2863741339491917
1971,0.2813476429832903
1972,0.29479690259475616
1973,0.30471403341937237
1974,0.3125933976361907
1975,0.3233256351039261
1976,0.3272653172123353
1977,0.31558212199429425
1978,0.3180274419236517
1979,0.31558212199429425
1980,0.2928949870941448
1981,0.2873250916994973
1982,0.28175519630484985
1983,0.2912308110311099
1984,0.319929357424263
1985,0.3158538242086673
1986,0.3060725444912376
1987,0.32645021056921614
1988,0.33704659692976496
1989,0.33161255264230405
1990,0.3215595707105013
1991,0.32169542181768784
1992,0.3286238282842005
1993,0.3202010596386361
1994,0.34886564325499253
1995,0.36747724493954625
1996,0.3877190599103382
1997,0.38703980437440566
1998,0.39016437983969565
1999,0.4011683195218041
2000,0.3881266132318978
2001,0.3831001222659965
2002,0.3537562831137074
2003,0.3555223475071322
2004,0.4033419372367885
2005,0.4223610922429018
2006,0.4416519494633882
2007,0.4317348186387719
2008,0.4423312049993207
2009,0.4245347099578861
2010,0.4155685368835756
2011,0.44056514060589586
2012,0.4477652492867817
2013,0.4450482271430512
2014,0.44328216274962645
2015,0.4417878005705747
2016,0.4261649232441244
2017,0.4318706697459584
2018,0.43662545849748674
2019,0.4387990762124711
2020,0.42358375220758043
2021,0.42725173210161665
2022,0.4214101344925961
2023,0.4095910881673686
2024,0.4030702350224154
2025,0.4071457682380111
2026,0.40796087488113025
2027,0.39423991305529144
2028,0.39274555087623964
2029,0.3939682108409183
2030,0.39654938187746236
2031,0.3943757641624779
2032,0.400624915093058
2033,0.3976361907349545
2034,0.40592310827333244
2035,0.40836842820268987
2036,0.400624915093058
2037,0.4071457682380111
2038,0.41094959923923374
2039,0.38296427115881
2040,0.3851378888737943
2041,0.3923379975546801
2042,0.38133405787257163
2043,0.37209618258388805
2044,0.36149979622333916
2045,0.3703301181904633
2046,0.37100937372639586
2047,0.35497894307838607
2048,0.3498166010052982
2049,0.3591903274011683
2050,0.3571525607933705
2051,0.33473712810759404
2052,0.3214237196033148
2053,0.32740116831952176
2054,0.33079744599918487
2055,0.3390843635375628
2056,0.34669202554000816
2057,0.3412579812525472
2058,0.33365031925010186
2059,0.33174840374949055
2060,0.32291808178236653
2061,0.3240048906398587
2062,0.30946882217090066
2063,0.30919711995652766
2064,0.2956120092378753
2065,0.2988724358103519
2066,0.3013177557397093
2067,0.3252275506045374
2068,0.33704659692976496
2069,0.32305393288955303
2070,0.3146311642439886
2071,0.3159896753158538
2072,0.3250916994973509
2073,0.33106914821355793
2074,0.33161255264230405
2075,0.33677489471539196
2076,0.3420730878956664
2077,0.35470724086401306
2078,0.3598695829371009
2079,0.35063170764841733
2080,0.3635375628311371
2081,0.366118733867681
2082,0.36258660508083146
2083,0.37522075804917815
2084,0.3761717157994838
2085,0.3765792691210433
2086,0.3851378888737943
2087,0.3760358646922972
2088,0.36530362722456183
2089,0.34845808993343297
2090,0.35429968754245345
2091,0.3585110718652357
2092,0.3528053253634017
2093,0.3552506452927591
2094,0.36136394511615266
2095,0.35266947425621514
2096,0.3492731965765521
2097,0.3385409591088167
2098,0.3222388262464339
2099,0.3238690395326722
2100,0.3180274419236517
2101,0.3214237196033148
2102,0.3115065887786986
2103,0.30213286238282844
2104,0.2958837114522483
2105,0.3018611601684554
2106,0.3055291400624915
2107,0.3072952044559163
2108,0.30050264909659014
2109,0.31272924874337726
2110,0.31028392881401984
2111,0.30213286238282844
2112,0.31109903545713896
2113,0.32264637956799347
2114,0.32006520853144954
2115,0.3158538242086673
2116,0.3147670153511751
2117,0.32115201738894167
2118,0.33134085042793093
2119,0.33174840374949055
2120,0.3337861703572884
2121,0.3318842548566771
2122,0.3309332971063714
2123,0.3382692568944437
2124,0.33595978807227284
2125,0.33365031925010186
2126,0.3210161662817552
2127,0.31734818638771906
2128,0.26653987229995924
2129,0.26477380790653443
2130,0.2579812525472083
2131,0.25621518815378347
2132,0.28107594076891723
2133,0.26817008558619754
2134,0.29778562695285965
2135,0.3177557397092786
2136,0.3278087216410814
2137,0.3358239369650863
2138,0.3272653172123353
2139,0.32373318842548565
2140,0.31707648417334605
2141,0.3036272245618802
2142,0.316804781958973
2143,0.3132726531721233
2144,0.3100122265996468
2145,0.30933297106371416
2146,0.31204999320744464
2147,0.3121858443146312
2148,0.29574786034506184
2149,0.2934383915228909
2150,0.28053253634017117
2151,0.27075125662274147
2152,0.2742833854095911
2153,0.2988724358103519
2154,0.29506860480912916
2155,0.2721097676946067
2156,0.25920391251188696
2157,0.26586061676402667
2158,0.2782230675180003
2159,0.28270615405515553
2160,0.271158809944301
2161,0.27020785219399535
2162,0.2778155141964407
2163,0.25838880586876783
2164,0.23773943757641625
2165,0.24548295068604808
2166,0.24385273739980984
2167,0.23746773536204324
2168,0.23651677761173756
2169,0.23203369107458227
2170,0.22510528460806956
2171,0.21736177149843772
2172,0.20662953403070233
2173,0.21287868496128243
2174,0.23706018204048362
2175,0.24398858850699628
2176,0.2515962505094417
2177,0.25716614590408915
2178,0.2616492324412444
2179,0.2515962505094417
2180,0.24235837522075804
2181,0.23787528868360275
2182,0.2343431598967532
2183,0.22918081782366523
2184,0.22578454014400218
2185,0.2397772041842141
2186,0.23733188425485668
2187,0.22048634696372776
2188,0.22537698682244262
2189,0.24670561065072683
2190,0.22605624235837518
2191,0.20350495856541234
2192,0.22361092242901776
2193,0.22537698682244262
2194,0.22225241135715257
2195,0.21192772721097675
2196,0.19453878549110176
2197,0.181632930308382
2198,0.19046325227550603
2199,0.18299144138024726
2200,0.17470452384186932
2201,0.18489335688085856
2202,0.16370058415976088
2203,0.1562287732645021
2204,0.15432685776389077
2205,0.1517456867273468
2206,0.15595707105012907
2207,0.14821355794049723
2208,0.13856812933025403
2209,0.13598695829371008
2210,0.13326993614997962
2211,0.12933025404157045
2212,0.1245754652900421
2213,0.12973780736313
2214,0.13530770275777748
2215,0.1389756826518136
2216,0.14821355794049723
2217,0.13354163836435265
2218,0.13734546936557532
2219,0.13394919168591224
2220,0.13517185165059095
2221,0.12539057193316125
2222,0.12552642304034778
2223,0.124032060861296
2224,0.1418285559027306
2225,0.13856812933025403
2226,0.141149300366798
2227,0.15133813340578722
2228,0.15487026219263686
2229,0.16750441516098355
2230,0.17307431055563102
2231,0.16723271294661052
2232,0.16940633066159488
2233,0.16370058415976088
2234,0.16872707512566226
2235,0.17293845944844452
2236,0.1723950550196984
2237,0.18991984784675997
2238,0.19168591224018477
2239,0.17796495041434585
2240,0.17402526830593668
2241,0.17511207716342886
2242,0.17728569487841322
2243,0.16709686183942396
2244,0.16519494633881268
2245,0.17701399266404017
2246,0.18557261241679118
2247,0.19127835891862516
2248,0.16981388398315447
2249,0.18353484580899332
2250,0.16614590408911833
2251,0.19535389213422089
2252,0.22822986007335955
2253,0.2301317755739709
2254,0.2265996467871213
2255,0.17742154598559978
2256,0.16723271294661052
2257,0.16410813748132047
2258,0.15432685776389077
2259,0.15568536883575598
2260,0.13816057600869444
2261,0.12552642304034778
2262,0.1401983426164923
2263,0.15663632658606166
2264,0.1517456867273468
2265,0.14060589593805187
2266,0.14359462029615544
2267,0.12443961418285557
2268,0.16342888194538782
2269,0.14223610922429017
2270,0.11696780328759679
2271,0.11805461214508897
2272,0.12090748539600596
2273,0.11153375900013585
2274,0.10270343703301182
2275,0.10501290585518272
2276,0.1165602499660372
2277,0.09849205271022957
2278,0.08911832631435945
2279,0.06615948919983697
2280,0.05855182719739166
2281,0.05705746501833989
2282,0.0686048091291944
2283,0.07716342888194536
2284,0.05678576280396683
2285,0.05094416519494632
2286,0.04931395190870805
2287,0.03898926776253227
2288,0.045238418693112334
2289,0.024045645972014668
2290,0.02323053932889553
2291,0.017388941719874998
2292,0.025947561472625988
2293,0.025268305936693367
2294,0.0161662817551963
2295,0.01046053525336231
2296,0.0
2297,0.0020377666077978362
2298,0.0048906398587148375
2299,0.012905855182719722
2300,0.009373726395870113
2301,0.01385681293302539
2302,0.020105963863605483
2303,0.012905855182719722
2304,0.008422768645564446
2305,0.016437983969569345
2306,0.011139790789294918
2307,0.016437983969569345
2308,0.021328623828284182
2309,0.030158945795408218
2310,0.02866458361635646
2311,0.03898926776253227
2312,0.04048362994158401
2313,0.04279309876375491
2314,0.043879907621247105
2315,0.056106507268034234
2316,0.05868767830457816
2317,0.04890639858714846
2318,0.04061948104877053
2319,0.04211384322782229
2320,0.045917674229044955
2321,0.0484988452655889
2322,0.05868767830457816
2323,0.0743105556310284
2324,0.06615948919983697
2325,0.07145768238011138
2326,0.06901236245075396
2327,0.07308789566634968
2328,0.07892949327537019
2329,0.06846895802200786
2330,0.08653715527781553
2331,0.08517864420595028
2332,0.08925417742154598
2333,0.1101752479282706
2334,0.11615269664447764
2335,0.1203640809672599
2336,0.1199565276457003
2337,0.13422089390028527
2338,0.1509305800842277
2339,0.12647738079065343
2340,0.11710365439478332
2341,0.09672598831680479
2342,0.09319385952995518
2343,0.09102024181497079
2344,0.10080152153240046
2345,0.10012226599646787
2346,0.10297513924738486
2347,0.10501290585518272
2348,0.11452248335823936
2349,0.11044695014264366
2350,0.11778290993071591
2351,0.10976769460671104
2352,0.09672598831680479
2353,0.11099035457138973
2354,0.112348865643255
2355,0.12960195625594348
2356,0.12933025404157045
2357,0.12647738079065343
2358,0.12185844314631164
2359,0.12077163428881946
2360,0.11914142100258118
2361,0.11221301453606844
2362,0.1084091835348458
2363,0.1281075940768917
2364,0.11778290993071591
2365,0.10528460806955575
2366,0.08055970656160846
2367,0.07580491781008014
2368,0.06724629805732918
2369,0.08572204863469637
2370,0.10406194810487704
2371,0.10433365031925007
2372,0.12824344518407826
2373,0.1203640809672599
2374,0.09726939274555085
2375,0.10813748132047277
2376,0.11058280124983016
2377,0.13707376715120226
2378,0.12484716750441516
2379,0.13422089390028527
2380,0.1446814291536476
2381,0.14359462029615544
2382,0.13218312729248743
2383,0.12933025404157045
2384,0.1365303627224562
2385,0.10745822578454012
2386,0.10311099035457139
2387,0.1141149300366798
2388,0.1302812117918761
2389,0.1441380247249015
2390,0.16723271294661052
2391,0.16940633066159488
2392,0.17198750169813884
2393,0.1706289906262736
2394,0.17579133269936148
2395,0.21162206221980706
2396,0.23719603314767013
2397,0.23149028664583615
2398,0.276592854231762
2399,0.2983290313816057
2400,0.2756418964814563
2401,0.29275913598695824
2402,0.30580084227686455
2403,0.3159896753158538
2404,0.3348729792147806
2405,0.3457410677897025
2406,0.3294389349273197
2407,0.3735905447629398
2408,0.3854095910881674
2409,0.38799076212471134
2410,0.4098627903817416
2411,0.4287460942806684
2412,0.4385273739980981
2413,0.41339491916859117
2414,0.39953810623556585
2415,0.4136666213829643
2416,0.41108545034642036
2417,0.43091971199565277
2418,0.432821627496264
2419,0.4215459855997826
2420,0.43703301181904636
2421,0.4612145088982475
2422,0.43771226735497887
2423,0.44029343839152296
2424,0.4440972693927456
2425,0.4381198206765385
2426,0.43078386088846626
2427,0.4355386496399946
2428,0.429697052030974
2429,0.42657247656568403
