,rent_stock_click,REIT_reit_estate_click
2008-11-21,-3.3630804117070388,0.5899985626677532
2008-11-22,-3.3630804117070388,0.5899985626677532
2008-11-23,-3.3630804117070388,0.5899985626677532
2008-11-24,-3.3630804117070388,0.5899985626677532
2008-11-25,-3.3630804117070388,0.5899985626677532
2008-11-26,-3.3630804117070388,0.5899985626677532
2008-11-27,-3.3630804117070388,0.5899985626677532
2008-11-28,-3.3630804117070388,0.5899985626677532
2008-11-29,-3.3630804117070388,0.5899985626677532
2008-11-30,-3.3630804117070388,0.5899985626677532
2008-12-01,-4.540296791623779,3.148291838150775
2008-12-02,-4.540296791623779,3.148291838150775
2008-12-03,-4.540296791623779,3.148291838150775
2008-12-04,-4.540296791623779,3.148291838150775
2008-12-05,-4.540296791623779,3.148291838150775
2008-12-06,-4.540296791623779,3.148291838150775
2008-12-07,-4.540296791623779,3.148291838150775
2008-12-08,-4.540296791623779,3.148291838150775
2008-12-09,-4.540296791623779,3.148291838150775
2008-12-10,-4.540296791623779,3.148291838150775
2008-12-11,-4.540296791623779,3.148291838150775
2008-12-12,-4.540296791623779,3.148291838150775
2008-12-13,-4.540296791623779,3.148291838150775
2008-12-14,-4.540296791623779,3.148291838150775
2008-12-15,-4.540296791623779,3.148291838150775
2008-12-16,-4.540296791623779,3.148291838150775
2008-12-17,-4.540296791623779,3.148291838150775
2008-12-18,-4.540296791623779,3.148291838150775
2008-12-19,-4.540296791623779,3.148291838150775
2008-12-20,-4.540296791623779,3.148291838150775
2008-12-21,-4.540296791623779,3.148291838150775
2008-12-22,-4.540296791623779,3.148291838150775
2008-12-23,-4.540296791623779,3.148291838150775
2008-12-24,-4.540296791623779,3.148291838150775
2008-12-25,-4.540296791623779,3.148291838150775
2008-12-26,-4.540296791623779,3.148291838150775
2008-12-27,-4.540296791623779,3.148291838150775
2008-12-28,-4.540296791623779,3.148291838150775
2008-12-29,-4.540296791623779,3.148291838150775
2008-12-30,-4.540296791623779,3.148291838150775
2008-12-31,-4.540296791623779,3.148291838150775
2009-01-01,-2.7036496159710555,1.4878854478850871
2009-01-02,-2.7036496159710555,1.4878854478850871
2009-01-03,-2.7036496159710555,1.4878854478850871
2009-01-04,-2.7036496159710555,1.4878854478850871
2009-01-05,-2.7036496159710555,1.4878854478850871
2009-01-06,-2.7036496159710555,1.4878854478850871
2009-01-07,-2.7036496159710555,1.4878854478850871
2009-01-08,-2.7036496159710555,1.4878854478850871
2009-01-09,-2.7036496159710555,1.4878854478850871
2009-01-10,-2.7036496159710555,1.4878854478850871
2009-01-11,-2.7036496159710555,1.4878854478850871
2009-01-12,-2.7036496159710555,1.4878854478850871
2009-01-13,-2.7036496159710555,1.4878854478850871
2009-01-14,-2.7036496159710555,1.4878854478850871
2009-01-15,-2.7036496159710555,1.4878854478850871
2009-01-16,-2.7036496159710555,1.4878854478850871
2009-01-17,-2.7036496159710555,1.4878854478850871
2009-01-18,-2.7036496159710555,1.4878854478850871
2009-01-19,-2.7036496159710555,1.4878854478850871
2009-01-20,-2.7036496159710555,1.4878854478850871
2009-01-21,-2.7036496159710555,1.4878854478850871
2009-01-22,-2.7036496159710555,1.4878854478850871
2009-01-23,-2.7036496159710555,1.4878854478850871
2009-01-24,-2.7036496159710555,1.4878854478850871
2009-01-25,-2.7036496159710555,1.4878854478850871
2009-01-26,-2.7036496159710555,1.4878854478850871
2009-01-27,-2.7036496159710555,1.4878854478850871
2009-01-28,-2.7036496159710555,1.4878854478850871
2009-01-29,-2.7036496159710555,1.4878854478850871
2009-01-30,-2.7036496159710555,1.4878854478850871
2009-01-31,-2.7036496159710555,1.4878854478850871
2009-02-01,-2.1150414260126853,0.8483121290143316
2009-02-02,-2.1150414260126853,0.8483121290143316
2009-02-03,-2.1150414260126853,0.8483121290143316
2009-02-04,-2.1150414260126853,0.8483121290143316
2009-02-05,-2.1150414260126853,0.8483121290143316
2009-02-06,-2.1150414260126853,0.8483121290143316
2009-02-07,-2.1150414260126853,0.8483121290143316
2009-02-08,-2.1150414260126853,0.8483121290143316
2009-02-09,-2.1150414260126853,0.8483121290143316
2009-02-10,-2.1150414260126853,0.8483121290143316
2009-02-11,-2.1150414260126853,0.8483121290143316
2009-02-12,-2.1150414260126853,0.8483121290143316
2009-02-13,-2.1150414260126853,0.8483121290143316
2009-02-14,-2.1150414260126853,0.8483121290143316
2009-02-15,-2.1150414260126853,0.8483121290143316
2009-02-16,-2.1150414260126853,0.8483121290143316
2009-02-17,-2.1150414260126853,0.8483121290143316
2009-02-18,-2.1150414260126853,0.8483121290143316
2009-02-19,-2.1150414260126853,0.8483121290143316
2009-02-20,-2.1150414260126853,0.8483121290143316
2009-02-21,-2.1150414260126853,0.8483121290143316
2009-02-22,-2.1150414260126853,0.8483121290143316
2009-02-23,-2.1150414260126853,0.8483121290143316
2009-02-24,-2.1150414260126853,0.8483121290143316
2009-02-25,-2.1150414260126853,0.8483121290143316
2009-02-26,-2.1150414260126853,0.8483121290143316
2009-02-27,-2.1150414260126853,0.8483121290143316
2009-02-28,-2.1150414260126853,0.8483121290143316
2009-03-01,-0.12940659089224762,2.1274587667558422
2009-03-02,-0.12940659089224762,2.1274587667558422
2009-03-03,-0.12940659089224762,2.1274587667558422
2009-03-04,-0.12940659089224762,2.1274587667558422
2009-03-05,-0.12940659089224762,2.1274587667558422
2009-03-06,-0.12940659089224762,2.1274587667558422
2009-03-07,-0.12940659089224762,2.1274587667558422
2009-03-08,-0.12940659089224762,2.1274587667558422
2009-03-09,-0.12940659089224762,2.1274587667558422
2009-03-10,-0.12940659089224762,2.1274587667558422
2009-03-11,-0.12940659089224762,2.1274587667558422
2009-03-12,-0.12940659089224762,2.1274587667558422
2009-03-13,-0.12940659089224762,2.1274587667558422
2009-03-14,-0.12940659089224762,2.1274587667558422
2009-03-15,-0.12940659089224762,2.1274587667558422
2009-03-16,-0.12940659089224762,2.1274587667558422
2009-03-17,-0.12940659089224762,2.1274587667558422
2009-03-18,-0.12940659089224762,2.1274587667558422
2009-03-19,-0.12940659089224762,2.1274587667558422
2009-03-20,-0.12940659089224762,2.1274587667558422
2009-03-21,-0.12940659089224762,2.1274587667558422
2009-03-22,-0.12940659089224762,2.1274587667558422
2009-03-23,-0.12940659089224762,2.1274587667558422
2009-03-24,-0.12940659089224762,2.1274587667558422
2009-03-25,-0.12940659089224762,2.1274587667558422
2009-03-26,-0.12940659089224762,2.1274587667558422
2009-03-27,-0.12940659089224762,2.1274587667558422
2009-03-28,-0.12940659089224762,2.1274587667558422
2009-03-29,-0.12940659089224762,2.1274587667558422
2009-03-30,-0.12940659089224762,2.1274587667558422
2009-03-31,-0.12940659089224762,2.1274587667558422
2009-04-01,-1.3066229708089874,3.4066054044973533
2009-04-02,-1.3066229708089874,3.4066054044973533
2009-04-03,-1.3066229708089874,3.4066054044973533
2009-04-04,-1.3066229708089874,3.4066054044973533
2009-04-05,-1.3066229708089874,3.4066054044973533
2009-04-06,-1.3066229708089874,3.4066054044973533
2009-04-07,-1.3066229708089874,3.4066054044973533
2009-04-08,-1.3066229708089874,3.4066054044973533
2009-04-09,-1.3066229708089874,3.4066054044973533
2009-04-10,-1.3066229708089874,3.4066054044973533
2009-04-11,-1.3066229708089874,3.4066054044973533
2009-04-12,-1.3066229708089874,3.4066054044973533
2009-04-13,-1.3066229708089874,3.4066054044973533
2009-04-14,-1.3066229708089874,3.4066054044973533
2009-04-15,-1.3066229708089874,3.4066054044973533
2009-04-16,-1.3066229708089874,3.4066054044973533
2009-04-17,-1.3066229708089874,3.4066054044973533
2009-04-18,-1.3066229708089874,3.4066054044973533
2009-04-19,-1.3066229708089874,3.4066054044973533
2009-04-20,-1.3066229708089874,3.4066054044973533
2009-04-21,-1.3066229708089874,3.4066054044973533
2009-04-22,-1.3066229708089874,3.4066054044973533
2009-04-23,-1.3066229708089874,3.4066054044973533
2009-04-24,-1.3066229708089874,3.4066054044973533
2009-04-25,-1.3066229708089874,3.4066054044973533
2009-04-26,-1.3066229708089874,3.4066054044973533
2009-04-27,-1.3066229708089874,3.4066054044973533
2009-04-28,-1.3066229708089874,3.4066054044973533
2009-04-29,-1.3066229708089874,3.4066054044973533
2009-04-30,-1.3066229708089874,3.4066054044973533
2009-05-01,-1.6754208955220289,2.1274587667558422
2009-05-02,-1.6754208955220289,2.1274587667558422
2009-05-03,-1.6754208955220289,2.1274587667558422
2009-05-04,-1.6754208955220289,2.1274587667558422
2009-05-05,-1.6754208955220289,2.1274587667558422
2009-05-06,-1.6754208955220289,2.1274587667558422
2009-05-07,-1.6754208955220289,2.1274587667558422
2009-05-08,-1.6754208955220289,2.1274587667558422
2009-05-09,-1.6754208955220289,2.1274587667558422
2009-05-10,-1.6754208955220289,2.1274587667558422
2009-05-11,-1.6754208955220289,2.1274587667558422
2009-05-12,-1.6754208955220289,2.1274587667558422
2009-05-13,-1.6754208955220289,2.1274587667558422
2009-05-14,-1.6754208955220289,2.1274587667558422
2009-05-15,-1.6754208955220289,2.1274587667558422
2009-05-16,-1.6754208955220289,2.1274587667558422
2009-05-17,-1.6754208955220289,2.1274587667558422
2009-05-18,-1.6754208955220289,2.1274587667558422
2009-05-19,-1.6754208955220289,2.1274587667558422
2009-05-20,-1.6754208955220289,2.1274587667558422
2009-05-21,-1.6754208955220289,2.1274587667558422
2009-05-22,-1.6754208955220289,2.1274587667558422
2009-05-23,-1.6754208955220289,2.1274587667558422
2009-05-24,-1.6754208955220289,2.1274587667558422
2009-05-25,-1.6754208955220289,2.1274587667558422
2009-05-26,-1.6754208955220289,2.1274587667558422
2009-05-27,-1.6754208955220289,2.1274587667558422
2009-05-28,-1.6754208955220289,2.1274587667558422
2009-05-29,-1.6754208955220289,2.1274587667558422
2009-05-30,-1.6754208955220289,2.1274587667558422
2009-05-31,-1.6754208955220289,2.1274587667558422
2009-06-01,-2.264029085480399,3.4066054044973533
2009-06-02,-2.264029085480399,3.4066054044973533
2009-06-03,-2.264029085480399,3.4066054044973533
2009-06-04,-2.264029085480399,3.4066054044973533
2009-06-05,-2.264029085480399,3.4066054044973533
2009-06-06,-2.264029085480399,3.4066054044973533
2009-06-07,-2.264029085480399,3.4066054044973533
2009-06-08,-2.264029085480399,3.4066054044973533
2009-06-09,-2.264029085480399,3.4066054044973533
2009-06-10,-2.264029085480399,3.4066054044973533
2009-06-11,-2.264029085480399,3.4066054044973533
2009-06-12,-2.264029085480399,3.4066054044973533
2009-06-13,-2.264029085480399,3.4066054044973533
2009-06-14,-2.264029085480399,3.4066054044973533
2009-06-15,-2.264029085480399,3.4066054044973533
2009-06-16,-2.264029085480399,3.4066054044973533
2009-06-17,-2.264029085480399,3.4066054044973533
2009-06-18,-2.264029085480399,3.4066054044973533
2009-06-19,-2.264029085480399,3.4066054044973533
2009-06-20,-2.264029085480399,3.4066054044973533
2009-06-21,-2.264029085480399,3.4066054044973533
2009-06-22,-2.264029085480399,3.4066054044973533
2009-06-23,-2.264029085480399,3.4066054044973533
2009-06-24,-2.264029085480399,3.4066054044973533
2009-06-25,-2.264029085480399,3.4066054044973533
2009-06-26,-2.264029085480399,3.4066054044973533
2009-06-27,-2.264029085480399,3.4066054044973533
2009-06-28,-2.264029085480399,3.4066054044973533
2009-06-29,-2.264029085480399,3.4066054044973533
2009-06-30,-2.264029085480399,3.4066054044973533
2009-07-01,-2.0442188202350713,0.20873881014357634
2009-07-02,-2.0442188202350713,0.20873881014357634
2009-07-03,-2.0442188202350713,0.20873881014357634
2009-07-04,-2.0442188202350713,0.20873881014357634
2009-07-05,-2.0442188202350713,0.20873881014357634
2009-07-06,-2.0442188202350713,0.20873881014357634
2009-07-07,-2.0442188202350713,0.20873881014357634
2009-07-08,-2.0442188202350713,0.20873881014357634
2009-07-09,-2.0442188202350713,0.20873881014357634
2009-07-10,-2.0442188202350713,0.20873881014357634
2009-07-11,-2.0442188202350713,0.20873881014357634
2009-07-12,-2.0442188202350713,0.20873881014357634
2009-07-13,-2.0442188202350713,0.20873881014357634
2009-07-14,-2.0442188202350713,0.20873881014357634
2009-07-15,-2.0442188202350713,0.20873881014357634
2009-07-16,-2.0442188202350713,0.20873881014357634
2009-07-17,-2.0442188202350713,0.20873881014357634
2009-07-18,-2.0442188202350713,0.20873881014357634
2009-07-19,-2.0442188202350713,0.20873881014357634
2009-07-20,-2.0442188202350713,0.20873881014357634
2009-07-21,-2.0442188202350713,0.20873881014357634
2009-07-22,-2.0442188202350713,0.20873881014357634
2009-07-23,-2.0442188202350713,0.20873881014357634
2009-07-24,-2.0442188202350713,0.20873881014357634
2009-07-25,-2.0442188202350713,0.20873881014357634
2009-07-26,-2.0442188202350713,0.20873881014357634
2009-07-27,-2.0442188202350713,0.20873881014357634
2009-07-28,-2.0442188202350713,0.20873881014357634
2009-07-29,-2.0442188202350713,0.20873881014357634
2009-07-30,-2.0442188202350713,0.20873881014357634
2009-07-31,-2.0442188202350713,0.20873881014357634
2009-08-01,-2.264029085480399,0.20873881014357634
2009-08-02,-2.264029085480399,0.20873881014357634
2009-08-03,-2.264029085480399,0.20873881014357634
2009-08-04,-2.264029085480399,0.20873881014357634
2009-08-05,-2.264029085480399,0.20873881014357634
2009-08-06,-2.264029085480399,0.20873881014357634
2009-08-07,-2.264029085480399,0.20873881014357634
2009-08-08,-2.264029085480399,0.20873881014357634
2009-08-09,-2.264029085480399,0.20873881014357634
2009-08-10,-2.264029085480399,0.20873881014357634
2009-08-11,-2.264029085480399,0.20873881014357634
2009-08-12,-2.264029085480399,0.20873881014357634
2009-08-13,-2.264029085480399,0.20873881014357634
2009-08-14,-2.264029085480399,0.20873881014357634
2009-08-15,-2.264029085480399,0.20873881014357634
2009-08-16,-2.264029085480399,0.20873881014357634
2009-08-17,-2.264029085480399,0.20873881014357634
2009-08-18,-2.264029085480399,0.20873881014357634
2009-08-19,-2.264029085480399,0.20873881014357634
2009-08-20,-2.264029085480399,0.20873881014357634
2009-08-21,-2.264029085480399,0.20873881014357634
2009-08-22,-2.264029085480399,0.20873881014357634
2009-08-23,-2.264029085480399,0.20873881014357634
2009-08-24,-2.264029085480399,0.20873881014357634
2009-08-25,-2.264029085480399,0.20873881014357634
2009-08-26,-2.264029085480399,0.20873881014357634
2009-08-27,-2.264029085480399,0.20873881014357634
2009-08-28,-2.264029085480399,0.20873881014357634
2009-08-29,-2.264029085480399,0.20873881014357634
2009-08-30,-2.264029085480399,0.20873881014357634
2009-08-31,-2.264029085480399,0.20873881014357634
2009-09-01,-4.689284451091492,2.637875302453308
2009-09-02,-4.689284451091492,2.637875302453308
2009-09-03,-4.689284451091492,2.637875302453308
2009-09-04,-4.689284451091492,2.637875302453308
2009-09-05,-4.689284451091492,2.637875302453308
2009-09-06,-4.689284451091492,2.637875302453308
2009-09-07,-4.689284451091492,2.637875302453308
2009-09-08,-4.689284451091492,2.637875302453308
2009-09-09,-4.689284451091492,2.637875302453308
2009-09-10,-4.689284451091492,2.637875302453308
2009-09-11,-4.689284451091492,2.637875302453308
2009-09-12,-4.689284451091492,2.637875302453308
2009-09-13,-4.689284451091492,2.637875302453308
2009-09-14,-4.689284451091492,2.637875302453308
2009-09-15,-4.689284451091492,2.637875302453308
2009-09-16,-4.689284451091492,2.637875302453308
2009-09-17,-4.689284451091492,2.637875302453308
2009-09-18,-4.689284451091492,2.637875302453308
2009-09-19,-4.689284451091492,2.637875302453308
2009-09-20,-4.689284451091492,2.637875302453308
2009-09-21,-4.689284451091492,2.637875302453308
2009-09-22,-4.689284451091492,2.637875302453308
2009-09-23,-4.689284451091492,2.637875302453308
2009-09-24,-4.689284451091492,2.637875302453308
2009-09-25,-4.689284451091492,2.637875302453308
2009-09-26,-4.689284451091492,2.637875302453308
2009-09-27,-4.689284451091492,2.637875302453308
2009-09-28,-4.689284451091492,2.637875302453308
2009-09-29,-4.689284451091492,2.637875302453308
2009-09-30,-4.689284451091492,2.637875302453308
2009-10-01,-5.497702906295191,3.2774486213240634
2009-10-02,-5.497702906295191,3.2774486213240634
2009-10-03,-5.497702906295191,3.2774486213240634
2009-10-04,-5.497702906295191,3.2774486213240634
2009-10-05,-5.497702906295191,3.2774486213240634
2009-10-06,-5.497702906295191,3.2774486213240634
2009-10-07,-5.497702906295191,3.2774486213240634
2009-10-08,-5.497702906295191,3.2774486213240634
2009-10-09,-5.497702906295191,3.2774486213240634
2009-10-10,-5.497702906295191,3.2774486213240634
2009-10-11,-5.497702906295191,3.2774486213240634
2009-10-12,-5.497702906295191,3.2774486213240634
2009-10-13,-5.497702906295191,3.2774486213240634
2009-10-14,-5.497702906295191,3.2774486213240634
2009-10-15,-5.497702906295191,3.2774486213240634
2009-10-16,-5.497702906295191,3.2774486213240634
2009-10-17,-5.497702906295191,3.2774486213240634
2009-10-18,-5.497702906295191,3.2774486213240634
2009-10-19,-5.497702906295191,3.2774486213240634
2009-10-20,-5.497702906295191,3.2774486213240634
2009-10-21,-5.497702906295191,3.2774486213240634
2009-10-22,-5.497702906295191,3.2774486213240634
2009-10-23,-5.497702906295191,3.2774486213240634
2009-10-24,-5.497702906295191,3.2774486213240634
2009-10-25,-5.497702906295191,3.2774486213240634
2009-10-26,-5.497702906295191,3.2774486213240634
2009-10-27,-5.497702906295191,3.2774486213240634
2009-10-28,-5.497702906295191,3.2774486213240634
2009-10-29,-5.497702906295191,3.2774486213240634
2009-10-30,-5.497702906295191,3.2774486213240634
2009-10-31,-5.497702906295191,3.2774486213240634
2009-11-01,-6.306121361498888,-0.6891480750737573
2009-11-02,-6.306121361498888,-0.6891480750737573
2009-11-03,-6.306121361498888,-0.6891480750737573
2009-11-04,-6.306121361498888,-0.6891480750737573
2009-11-05,-6.306121361498888,-0.6891480750737573
2009-11-06,-6.306121361498888,-0.6891480750737573
2009-11-07,-6.306121361498888,-0.6891480750737573
2009-11-08,-6.306121361498888,-0.6891480750737573
2009-11-09,-6.306121361498888,-0.6891480750737573
2009-11-10,-6.306121361498888,-0.6891480750737573
2009-11-11,-6.306121361498888,-0.6891480750737573
2009-11-12,-6.306121361498888,-0.6891480750737573
2009-11-13,-6.306121361498888,-0.6891480750737573
2009-11-14,-6.306121361498888,-0.6891480750737573
2009-11-15,-6.306121361498888,-0.6891480750737573
2009-11-16,-6.306121361498888,-0.6891480750737573
2009-11-17,-6.306121361498888,-0.6891480750737573
2009-11-18,-6.306121361498888,-0.6891480750737573
2009-11-19,-6.306121361498888,-0.6891480750737573
2009-11-20,-6.306121361498888,-0.6891480750737573
2009-11-21,-6.306121361498888,-0.6891480750737573
2009-11-22,-6.306121361498888,-0.6891480750737573
2009-11-23,-6.306121361498888,-0.6891480750737573
2009-11-24,-6.306121361498888,-0.6891480750737573
2009-11-25,-6.306121361498888,-0.6891480750737573
2009-11-26,-6.306121361498888,-0.6891480750737573
2009-11-27,-6.306121361498888,-0.6891480750737573
2009-11-28,-6.306121361498888,-0.6891480750737573
2009-11-29,-6.306121361498888,-0.6891480750737573
2009-11-30,-6.306121361498888,-0.6891480750737573
2009-12-01,-6.894729551457259,-0.8183048582470465
2009-12-02,-6.894729551457259,-0.8183048582470465
2009-12-03,-6.894729551457259,-0.8183048582470465
2009-12-04,-6.894729551457259,-0.8183048582470465
2009-12-05,-6.894729551457259,-0.8183048582470465
2009-12-06,-6.894729551457259,-0.8183048582470465
2009-12-07,-6.894729551457259,-0.8183048582470465
2009-12-08,-6.894729551457259,-0.8183048582470465
2009-12-09,-6.894729551457259,-0.8183048582470465
2009-12-10,-6.894729551457259,-0.8183048582470465
2009-12-11,-6.894729551457259,-0.8183048582470465
2009-12-12,-6.894729551457259,-0.8183048582470465
2009-12-13,-6.894729551457259,-0.8183048582470465
2009-12-14,-6.894729551457259,-0.8183048582470465
2009-12-15,-6.894729551457259,-0.8183048582470465
2009-12-16,-6.894729551457259,-0.8183048582470465
2009-12-17,-6.894729551457259,-0.8183048582470465
2009-12-18,-6.894729551457259,-0.8183048582470465
2009-12-19,-6.894729551457259,-0.8183048582470465
2009-12-20,-6.894729551457259,-0.8183048582470465
2009-12-21,-6.894729551457259,-0.8183048582470465
2009-12-22,-6.894729551457259,-0.8183048582470465
2009-12-23,-6.894729551457259,-0.8183048582470465
2009-12-24,-6.894729551457259,-0.8183048582470465
2009-12-25,-6.894729551457259,-0.8183048582470465
2009-12-26,-6.894729551457259,-0.8183048582470465
2009-12-27,-6.894729551457259,-0.8183048582470465
2009-12-28,-6.894729551457259,-0.8183048582470465
2009-12-29,-6.894729551457259,-0.8183048582470465
2009-12-30,-6.894729551457259,-0.8183048582470465
2009-12-31,-6.894729551457259,-0.8183048582470465
2010-01-01,-3.0724475406840965,1.998301983582553
2010-01-02,-3.0724475406840965,1.998301983582553
2010-01-03,-3.0724475406840965,1.998301983582553
2010-01-04,-3.0724475406840965,1.998301983582553
2010-01-05,-3.0724475406840965,1.998301983582553
2010-01-06,-3.0724475406840965,1.998301983582553
2010-01-07,-3.0724475406840965,1.998301983582553
2010-01-08,-3.0724475406840965,1.998301983582553
2010-01-09,-3.0724475406840965,1.998301983582553
2010-01-10,-3.0724475406840965,1.998301983582553
2010-01-11,-3.0724475406840965,1.998301983582553
2010-01-12,-3.0724475406840965,1.998301983582553
2010-01-13,-3.0724475406840965,1.998301983582553
2010-01-14,-3.0724475406840965,1.998301983582553
2010-01-15,-3.0724475406840965,1.998301983582553
2010-01-16,-3.0724475406840965,1.998301983582553
2010-01-17,-3.0724475406840965,1.998301983582553
2010-01-18,-3.0724475406840965,1.998301983582553
2010-01-19,-3.0724475406840965,1.998301983582553
2010-01-20,-3.0724475406840965,1.998301983582553
2010-01-21,-3.0724475406840965,1.998301983582553
2010-01-22,-3.0724475406840965,1.998301983582553
2010-01-23,-3.0724475406840965,1.998301983582553
2010-01-24,-3.0724475406840965,1.998301983582553
2010-01-25,-3.0724475406840965,1.998301983582553
2010-01-26,-3.0724475406840965,1.998301983582553
2010-01-27,-3.0724475406840965,1.998301983582553
2010-01-28,-3.0724475406840965,1.998301983582553
2010-01-29,-3.0724475406840965,1.998301983582553
2010-01-30,-3.0724475406840965,1.998301983582553
2010-01-31,-3.0724475406840965,1.998301983582553
2010-02-01,-3.8808659958877945,-0.5599912919004681
2010-02-02,-3.8808659958877945,-0.5599912919004681
2010-02-03,-3.8808659958877945,-0.5599912919004681
2010-02-04,-3.8808659958877945,-0.5599912919004681
2010-02-05,-3.8808659958877945,-0.5599912919004681
2010-02-06,-3.8808659958877945,-0.5599912919004681
2010-02-07,-3.8808659958877945,-0.5599912919004681
2010-02-08,-3.8808659958877945,-0.5599912919004681
2010-02-09,-3.8808659958877945,-0.5599912919004681
2010-02-10,-3.8808659958877945,-0.5599912919004681
2010-02-11,-3.8808659958877945,-0.5599912919004681
2010-02-12,-3.8808659958877945,-0.5599912919004681
2010-02-13,-3.8808659958877945,-0.5599912919004681
2010-02-14,-3.8808659958877945,-0.5599912919004681
2010-02-15,-3.8808659958877945,-0.5599912919004681
2010-02-16,-3.8808659958877945,-0.5599912919004681
2010-02-17,-3.8808659958877945,-0.5599912919004681
2010-02-18,-3.8808659958877945,-0.5599912919004681
2010-02-19,-3.8808659958877945,-0.5599912919004681
2010-02-20,-3.8808659958877945,-0.5599912919004681
2010-02-21,-3.8808659958877945,-0.5599912919004681
2010-02-22,-3.8808659958877945,-0.5599912919004681
2010-02-23,-3.8808659958877945,-0.5599912919004681
2010-02-24,-3.8808659958877945,-0.5599912919004681
2010-02-25,-3.8808659958877945,-0.5599912919004681
2010-02-26,-3.8808659958877945,-0.5599912919004681
2010-02-27,-3.8808659958877945,-0.5599912919004681
2010-02-28,-3.8808659958877945,-0.5599912919004681
2010-03-01,-3.0724475406840965,1.3587286647117978
2010-03-02,-3.0724475406840965,1.3587286647117978
2010-03-03,-3.0724475406840965,1.3587286647117978
2010-03-04,-3.0724475406840965,1.3587286647117978
2010-03-05,-3.0724475406840965,1.3587286647117978
2010-03-06,-3.0724475406840965,1.3587286647117978
2010-03-07,-3.0724475406840965,1.3587286647117978
2010-03-08,-3.0724475406840965,1.3587286647117978
2010-03-09,-3.0724475406840965,1.3587286647117978
2010-03-10,-3.0724475406840965,1.3587286647117978
2010-03-11,-3.0724475406840965,1.3587286647117978
2010-03-12,-3.0724475406840965,1.3587286647117978
2010-03-13,-3.0724475406840965,1.3587286647117978
2010-03-14,-3.0724475406840965,1.3587286647117978
2010-03-15,-3.0724475406840965,1.3587286647117978
2010-03-16,-3.0724475406840965,1.3587286647117978
2010-03-17,-3.0724475406840965,1.3587286647117978
2010-03-18,-3.0724475406840965,1.3587286647117978
2010-03-19,-3.0724475406840965,1.3587286647117978
2010-03-20,-3.0724475406840965,1.3587286647117978
2010-03-21,-3.0724475406840965,1.3587286647117978
2010-03-22,-3.0724475406840965,1.3587286647117978
2010-03-23,-3.0724475406840965,1.3587286647117978
2010-03-24,-3.0724475406840965,1.3587286647117978
2010-03-25,-3.0724475406840965,1.3587286647117978
2010-03-26,-3.0724475406840965,1.3587286647117978
2010-03-27,-3.0724475406840965,1.3587286647117978
2010-03-28,-3.0724475406840965,1.3587286647117978
2010-03-29,-3.0724475406840965,1.3587286647117978
2010-03-30,-3.0724475406840965,1.3587286647117978
2010-03-31,-3.0724475406840965,1.3587286647117978
2010-04-01,-3.0724475406840965,0.7191553458410425
2010-04-02,-3.0724475406840965,0.7191553458410425
2010-04-03,-3.0724475406840965,0.7191553458410425
2010-04-04,-3.0724475406840965,0.7191553458410425
2010-04-05,-3.0724475406840965,0.7191553458410425
2010-04-06,-3.0724475406840965,0.7191553458410425
2010-04-07,-3.0724475406840965,0.7191553458410425
2010-04-08,-3.0724475406840965,0.7191553458410425
2010-04-09,-3.0724475406840965,0.7191553458410425
2010-04-10,-3.0724475406840965,0.7191553458410425
2010-04-11,-3.0724475406840965,0.7191553458410425
2010-04-12,-3.0724475406840965,0.7191553458410425
2010-04-13,-3.0724475406840965,0.7191553458410425
2010-04-14,-3.0724475406840965,0.7191553458410425
2010-04-15,-3.0724475406840965,0.7191553458410425
2010-04-16,-3.0724475406840965,0.7191553458410425
2010-04-17,-3.0724475406840965,0.7191553458410425
2010-04-18,-3.0724475406840965,0.7191553458410425
2010-04-19,-3.0724475406840965,0.7191553458410425
2010-04-20,-3.0724475406840965,0.7191553458410425
2010-04-21,-3.0724475406840965,0.7191553458410425
2010-04-22,-3.0724475406840965,0.7191553458410425
2010-04-23,-3.0724475406840965,0.7191553458410425
2010-04-24,-3.0724475406840965,0.7191553458410425
2010-04-25,-3.0724475406840965,0.7191553458410425
2010-04-26,-3.0724475406840965,0.7191553458410425
2010-04-27,-3.0724475406840965,0.7191553458410425
2010-04-28,-3.0724475406840965,0.7191553458410425
2010-04-29,-3.0724475406840965,0.7191553458410425
2010-04-30,-3.0724475406840965,0.7191553458410425
2010-05-01,-2.264029085480399,-2.6078680316860234
2010-05-02,-2.264029085480399,-2.6078680316860234
2010-05-03,-2.264029085480399,-2.6078680316860234
2010-05-04,-2.264029085480399,-2.6078680316860234
2010-05-05,-2.264029085480399,-2.6078680316860234
2010-05-06,-2.264029085480399,-2.6078680316860234
2010-05-07,-2.264029085480399,-2.6078680316860234
2010-05-08,-2.264029085480399,-2.6078680316860234
2010-05-09,-2.264029085480399,-2.6078680316860234
2010-05-10,-2.264029085480399,-2.6078680316860234
2010-05-11,-2.264029085480399,-2.6078680316860234
2010-05-12,-2.264029085480399,-2.6078680316860234
2010-05-13,-2.264029085480399,-2.6078680316860234
2010-05-14,-2.264029085480399,-2.6078680316860234
2010-05-15,-2.264029085480399,-2.6078680316860234
2010-05-16,-2.264029085480399,-2.6078680316860234
2010-05-17,-2.264029085480399,-2.6078680316860234
2010-05-18,-2.264029085480399,-2.6078680316860234
2010-05-19,-2.264029085480399,-2.6078680316860234
2010-05-20,-2.264029085480399,-2.6078680316860234
